instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_group
3599,2011-06-03,Summer,2011,6,20,0,5,1,1,0.64,0.6212,0.29,0.1642,57,236,293,Panas
3600,2011-06-03,Summer,2011,6,21,0,5,1,1,0.64,0.6212,0.29,0.1045,51,196,247,Panas
3601,2011-06-03,Summer,2011,6,22,0,5,1,1,0.62,0.6212,0.35,0.0,26,145,171,Panas
3602,2011-06-03,Summer,2011,6,23,0,5,1,1,0.58,0.5455,0.46,0.1045,30,141,171,Sejuk
3603,2011-06-04,Summer,2011,6,0,0,6,0,1,0.56,0.5303,0.52,0.0,24,69,93,Sejuk
3604,2011-06-04,Summer,2011,6,1,0,6,0,1,0.54,0.5152,0.64,0.1045,14,80,94,Sejuk
3605,2011-06-04,Summer,2011,6,2,0,6,0,1,0.54,0.5152,0.56,0.19399999999999998,18,41,59,Sejuk
3606,2011-06-04,Summer,2011,6,3,0,6,0,1,0.52,0.5,0.59,0.1045,8,10,18,Sejuk
3607,2011-06-04,Summer,2011,6,4,0,6,0,1,0.52,0.5,0.59,0.0896,4,11,15,Sejuk
3608,2011-06-04,Summer,2011,6,5,0,6,0,1,0.5,0.4848,0.64,0.0,3,5,8,Sejuk
3609,2011-06-04,Summer,2011,6,6,0,6,0,1,0.54,0.5152,0.6,0.0,11,17,28,Sejuk
3610,2011-06-04,Summer,2011,6,7,0,6,0,1,0.56,0.5303,0.56,0.0,27,60,87,Sejuk
3611,2011-06-04,Summer,2011,6,8,0,6,0,1,0.6,0.6212,0.46,0.0896,29,96,125,Sejuk
3612,2011-06-04,Summer,2011,6,9,0,6,0,1,0.62,0.6212,0.43,0.1343,55,169,224,Panas
3613,2011-06-04,Summer,2011,6,10,0,6,0,1,0.64,0.6212,0.38,0.1045,115,202,317,Panas
3614,2011-06-04,Summer,2011,6,11,0,6,0,1,0.66,0.6212,0.36,0.1343,120,249,369,Panas
3615,2011-06-04,Summer,2011,6,12,0,6,0,1,0.7,0.6364,0.32,0.1642,150,270,420,Panas
3616,2011-06-04,Summer,2011,6,13,0,6,0,1,0.74,0.6515,0.28,0.1343,188,268,456,Panas
3617,2011-06-04,Summer,2011,6,14,0,6,0,1,0.74,0.6515,0.33,0.2239,193,258,451,Panas
3618,2011-06-04,Summer,2011,6,15,0,6,0,2,0.74,0.6515,0.27,0.4179,180,224,404,Panas
3619,2011-06-04,Summer,2011,6,16,0,6,0,2,0.72,0.6515,0.3,0.1343,168,272,440,Panas
3620,2011-06-04,Summer,2011,6,17,0,6,0,2,0.72,0.6515,0.34,0.2537,142,202,344,Panas
3621,2011-06-04,Summer,2011,6,18,0,6,0,2,0.74,0.6515,0.3,0.1642,127,214,341,Panas
3622,2011-06-04,Summer,2011,6,19,0,6,0,2,0.7,0.6364,0.39,0.0896,79,206,285,Panas
3623,2011-06-04,Summer,2011,6,20,0,6,0,2,0.7,0.6515,0.48,0.0896,90,149,239,Panas
3624,2011-06-04,Summer,2011,6,21,0,6,0,2,0.66,0.6212,0.47,0.1045,46,139,185,Panas
3625,2011-06-04,Summer,2011,6,22,0,6,0,1,0.64,0.6212,0.57,0.2239,49,141,190,Panas
3626,2011-06-04,Summer,2011,6,23,0,6,0,2,0.64,0.6212,0.57,0.0,29,121,150,Panas
3627,2011-06-05,Summer,2011,6,0,0,0,0,1,0.64,0.6212,0.57,0.0896,23,90,113,Panas
3628,2011-06-05,Summer,2011,6,1,0,0,0,2,0.64,0.6212,0.61,0.1642,26,70,96,Panas
3629,2011-06-05,Summer,2011,6,2,0,0,0,2,0.64,0.6212,0.61,0.1642,16,48,64,Panas
3630,2011-06-05,Summer,2011,6,3,0,0,0,2,0.62,0.6061,0.65,0.1642,22,25,47,Panas
3631,2011-06-05,Summer,2011,6,4,0,0,0,2,0.62,0.6061,0.65,0.1642,4,8,12,Panas
3632,2011-06-05,Summer,2011,6,5,0,0,0,2,0.62,0.6061,0.61,0.1343,1,5,6,Panas
3633,2011-06-05,Summer,2011,6,6,0,0,0,2,0.62,0.6061,0.61,0.1045,10,11,21,Panas
3634,2011-06-05,Summer,2011,6,7,0,0,0,2,0.6,0.5909,0.73,0.2537,8,19,27,Sejuk
3635,2011-06-05,Summer,2011,6,8,0,0,0,2,0.6,0.5909,0.73,0.2537,24,74,98,Sejuk
3636,2011-06-05,Summer,2011,6,9,0,0,0,2,0.6,0.5758,0.78,0.19399999999999998,53,111,164,Sejuk
3637,2011-06-05,Summer,2011,6,10,0,0,0,2,0.62,0.5909,0.73,0.0896,83,168,251,Panas
3638,2011-06-05,Summer,2011,6,11,0,0,0,2,0.64,0.6061,0.69,0.1045,121,214,335,Panas
3639,2011-06-05,Summer,2011,6,12,0,0,0,2,0.64,0.6061,0.69,0.1045,123,212,335,Panas
3640,2011-06-05,Summer,2011,6,13,0,0,0,1,0.66,0.6212,0.65,0.1045,154,213,367,Panas
3641,2011-06-05,Summer,2011,6,14,0,0,0,1,0.7,0.6515,0.58,0.1642,161,224,385,Panas
3642,2011-06-05,Summer,2011,6,15,0,0,0,1,0.7,0.6515,0.54,0.0,161,256,417,Panas
3643,2011-06-05,Summer,2011,6,16,0,0,0,1,0.72,0.6667,0.51,0.0896,138,260,398,Panas
3644,2011-06-05,Summer,2011,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,126,264,390,Panas
3645,2011-06-05,Summer,2011,6,18,0,0,0,1,0.7,0.6515,0.58,0.1045,124,239,363,Panas
3646,2011-06-05,Summer,2011,6,19,0,0,0,1,0.68,0.6364,0.65,0.1642,108,249,357,Panas
3647,2011-06-05,Summer,2011,6,20,0,0,0,1,0.66,0.6212,0.69,0.19399999999999998,84,195,279,Panas
3648,2011-06-05,Summer,2011,6,21,0,0,0,1,0.64,0.6061,0.73,0.1642,54,111,165,Panas
3649,2011-06-05,Summer,2011,6,22,0,0,0,1,0.64,0.5909,0.78,0.2239,36,94,130,Panas
3650,2011-06-05,Summer,2011,6,23,0,0,0,1,0.62,0.5909,0.78,0.1343,25,61,86,Panas
3651,2011-06-06,Summer,2011,6,0,0,1,1,1,0.62,0.5909,0.78,0.1343,11,18,29,Panas
3652,2011-06-06,Summer,2011,6,1,0,1,1,1,0.6,0.5606,0.83,0.1343,9,5,14,Sejuk
3653,2011-06-06,Summer,2011,6,2,0,1,1,1,0.58,0.5455,0.88,0.1045,4,4,8,Sejuk
3654,2011-06-06,Summer,2011,6,3,0,1,1,1,0.58,0.5455,0.88,0.0,2,3,5,Sejuk
3655,2011-06-06,Summer,2011,6,4,0,1,1,1,0.56,0.5303,0.94,0.1045,4,4,8,Sejuk
3656,2011-06-06,Summer,2011,6,5,0,1,1,1,0.56,0.5303,0.88,0.0896,7,24,31,Sejuk
3657,2011-06-06,Summer,2011,6,6,0,1,1,1,0.58,0.5455,0.88,0.0,11,101,112,Sejuk
3658,2011-06-06,Summer,2011,6,7,0,1,1,1,0.62,0.5909,0.78,0.1045,18,281,299,Panas
3659,2011-06-06,Summer,2011,6,8,0,1,1,1,0.64,0.6061,0.73,0.0896,28,410,438,Panas
3660,2011-06-06,Summer,2011,6,9,0,1,1,1,0.7,0.6515,0.58,0.1642,26,162,188,Panas
3661,2011-06-06,Summer,2011,6,10,0,1,1,1,0.72,0.6667,0.51,0.2239,31,64,95,Panas
3662,2011-06-06,Summer,2011,6,11,0,1,1,1,0.74,0.6667,0.42,0.1343,39,72,111,Panas
3663,2011-06-06,Summer,2011,6,12,0,1,1,1,0.76,0.6667,0.37,0.1642,25,128,153,Panas
3664,2011-06-06,Summer,2011,6,13,0,1,1,1,0.78,0.6818,0.35,0.0,28,152,180,Panas
3665,2011-06-06,Summer,2011,6,14,0,1,1,1,0.78,0.6818,0.31,0.1343,46,99,145,Panas
3666,2011-06-06,Summer,2011,6,15,0,1,1,1,0.8,0.6970000000000001,0.29,0.19399999999999998,38,127,165,Panas
3667,2011-06-06,Summer,2011,6,16,0,1,1,1,0.76,0.6667,0.33,0.1343,34,233,267,Panas
3668,2011-06-06,Summer,2011,6,17,0,1,1,1,0.78,0.6818,0.33,0.2836,63,516,579,Panas
3669,2011-06-06,Summer,2011,6,18,0,1,1,1,0.76,0.6667,0.31,0.1343,56,500,556,Panas
3670,2011-06-06,Summer,2011,6,19,0,1,1,1,0.72,0.6667,0.54,0.19399999999999998,64,343,407,Panas
3671,2011-06-06,Summer,2011,6,20,0,1,1,1,0.68,0.6364,0.61,0.1343,59,277,336,Panas
3672,2011-06-06,Summer,2011,6,21,0,1,1,1,0.66,0.6212,0.57,0.0896,29,160,189,Panas
3673,2011-06-06,Summer,2011,6,22,0,1,1,1,0.66,0.6212,0.61,0.0896,36,137,173,Panas
3674,2011-06-06,Summer,2011,6,23,0,1,1,1,0.64,0.6061,0.69,0.0896,5,55,60,Panas
3675,2011-06-07,Summer,2011,6,0,0,2,1,1,0.64,0.6061,0.65,0.0896,5,15,20,Panas
3676,2011-06-07,Summer,2011,6,1,0,2,1,1,0.62,0.6061,0.69,0.1343,2,2,4,Panas
3677,2011-06-07,Summer,2011,6,2,0,2,1,1,0.6,0.5909,0.73,0.0896,3,2,5,Sejuk
3678,2011-06-07,Summer,2011,6,3,0,2,1,1,0.6,0.5909,0.73,0.0896,1,1,2,Sejuk
3679,2011-06-07,Summer,2011,6,4,0,2,1,1,0.58,0.5455,0.83,0.1343,2,3,5,Sejuk
3680,2011-06-07,Summer,2011,6,5,0,2,1,1,0.58,0.5455,0.88,0.1642,2,30,32,Sejuk
3681,2011-06-07,Summer,2011,6,6,0,2,1,1,0.6,0.5758,0.78,0.1343,10,116,126,Sejuk
3682,2011-06-07,Summer,2011,6,7,0,2,1,2,0.64,0.6061,0.69,0.19399999999999998,23,311,334,Panas
3683,2011-06-07,Summer,2011,6,8,0,2,1,2,0.68,0.6364,0.61,0.1343,45,432,477,Panas
3684,2011-06-07,Summer,2011,6,9,0,2,1,2,0.72,0.6667,0.58,0.2239,27,190,217,Panas
3685,2011-06-07,Summer,2011,6,10,0,2,1,2,0.76,0.6818,0.48,0.19399999999999998,37,86,123,Panas
3686,2011-06-07,Summer,2011,6,11,0,2,1,2,0.76,0.6970000000000001,0.52,0.2537,38,113,151,Panas
3687,2011-06-07,Summer,2011,6,12,0,2,1,2,0.8,0.7273,0.46,0.2836,42,141,183,Panas
3688,2011-06-07,Summer,2011,6,13,0,2,1,2,0.8,0.7273,0.43,0.2537,55,141,196,Panas
3689,2011-06-07,Summer,2011,6,14,0,2,1,2,0.8,0.7273,0.43,0.2836,34,112,146,Panas
3690,2011-06-07,Summer,2011,6,15,0,2,1,2,0.82,0.7424,0.41,0.3284,56,127,183,Panas
3691,2011-06-07,Summer,2011,6,16,0,2,1,1,0.8,0.7121,0.38,0.2239,55,253,308,Panas
3692,2011-06-07,Summer,2011,6,17,0,2,1,1,0.8,0.7273,0.43,0.2537,64,475,539,Panas
3693,2011-06-07,Summer,2011,6,18,0,2,1,1,0.78,0.6970000000000001,0.46,0.2836,72,479,551,Panas
3694,2011-06-07,Summer,2011,6,19,0,2,1,1,0.76,0.6818,0.48,0.2537,69,355,424,Panas
3695,2011-06-07,Summer,2011,6,20,0,2,1,1,0.74,0.6818,0.56,0.1343,45,301,346,Panas
3696,2011-06-07,Summer,2011,6,21,0,2,1,1,0.72,0.6818,0.7,0.1343,31,187,218,Panas
3697,2011-06-07,Summer,2011,6,22,0,2,1,1,0.7,0.6515,0.65,0.1343,27,126,153,Panas
3698,2011-06-07,Summer,2011,6,23,0,2,1,1,0.68,0.6364,0.79,0.1045,18,72,90,Panas
3699,2011-06-08,Summer,2011,6,0,0,3,1,1,0.66,0.5909,0.89,0.1343,12,29,41,Panas
3700,2011-06-08,Summer,2011,6,1,0,3,1,1,0.66,0.6061,0.78,0.0,3,20,23,Panas
3701,2011-06-08,Summer,2011,6,2,0,3,1,1,0.64,0.5758,0.89,0.0896,0,7,7,Panas
3702,2011-06-08,Summer,2011,6,3,0,3,1,1,0.64,0.5758,0.89,0.0896,2,1,3,Panas
3703,2011-06-08,Summer,2011,6,4,0,3,1,1,0.62,0.5758,0.83,0.0,0,6,6,Panas
3704,2011-06-08,Summer,2011,6,5,0,3,1,1,0.62,0.5606,0.88,0.0,0,21,21,Panas
3705,2011-06-08,Summer,2011,6,6,0,3,1,1,0.64,0.5758,0.89,0.1343,13,103,116,Panas
3706,2011-06-08,Summer,2011,6,7,0,3,1,1,0.66,0.6212,0.74,0.1045,24,329,353,Panas
3707,2011-06-08,Summer,2011,6,8,0,3,1,1,0.76,0.7121,0.58,0.1642,46,435,481,Panas
3708,2011-06-08,Summer,2011,6,9,0,3,1,1,0.76,0.7121,0.58,0.1642,34,168,202,Panas
3709,2011-06-08,Summer,2011,6,10,0,3,1,1,0.82,0.7424,0.43,0.2239,27,63,90,Panas
3710,2011-06-08,Summer,2011,6,11,0,3,1,1,0.84,0.7576,0.41,0.19399999999999998,28,106,134,Panas
3711,2011-06-08,Summer,2011,6,12,0,3,1,1,0.88,0.8182,0.42,0.1343,15,134,149,Panas
3712,2011-06-08,Summer,2011,6,13,0,3,1,1,0.9,0.8485,0.42,0.0,20,116,136,Panas
3713,2011-06-08,Summer,2011,6,14,0,3,1,1,0.92,0.8788,0.4,0.2537,44,111,155,Panas
3714,2011-06-08,Summer,2011,6,15,0,3,1,1,0.92,0.8788,0.4,0.1642,28,100,128,Panas
3715,2011-06-08,Summer,2011,6,16,0,3,1,1,0.92,0.8788,0.4,0.2239,34,199,233,Panas
3716,2011-06-08,Summer,2011,6,17,0,3,1,1,0.92,0.8485,0.35,0.2239,80,426,506,Panas
3717,2011-06-08,Summer,2011,6,18,0,3,1,1,0.9,0.8182,0.37,0.2239,61,398,459,Panas
3718,2011-06-08,Summer,2011,6,19,0,3,1,1,0.82,0.8029999999999999,0.59,0.1343,61,323,384,Panas
3719,2011-06-08,Summer,2011,6,20,0,3,1,1,0.8,0.7879,0.63,0.1343,55,225,280,Panas
3720,2011-06-08,Summer,2011,6,21,0,3,1,1,0.8,0.8029999999999999,0.66,0.1343,34,168,202,Panas
3721,2011-06-08,Summer,2011,6,22,0,3,1,1,0.76,0.7424,0.75,0.1642,37,139,176,Panas
3722,2011-06-08,Summer,2011,6,23,0,3,1,1,0.76,0.7424,0.75,0.19399999999999998,18,98,116,Panas
3723,2011-06-09,Summer,2011,6,0,0,4,1,2,0.74,0.7121,0.79,0.1343,7,40,47,Panas
3724,2011-06-09,Summer,2011,6,1,0,4,1,1,0.74,0.7121,0.79,0.1045,3,13,16,Panas
3725,2011-06-09,Summer,2011,6,2,0,4,1,2,0.72,0.7121,0.84,0.1642,0,6,6,Panas
3726,2011-06-09,Summer,2011,6,3,0,4,1,2,0.72,0.7121,0.84,0.1045,0,2,2,Panas
3727,2011-06-09,Summer,2011,6,4,0,4,1,2,0.72,0.6970000000000001,0.79,0.0896,2,4,6,Panas
3728,2011-06-09,Summer,2011,6,5,0,4,1,2,0.7,0.6667,0.84,0.0,1,19,20,Panas
3729,2011-06-09,Summer,2011,6,6,0,4,1,2,0.72,0.7121,0.84,0.0896,13,105,118,Panas
3730,2011-06-09,Summer,2011,6,7,0,4,1,2,0.72,0.6970000000000001,0.79,0.1343,31,283,314,Panas
3731,2011-06-09,Summer,2011,6,8,0,4,1,2,0.76,0.7273,0.7,0.1045,32,400,432,Panas
3732,2011-06-09,Summer,2011,6,9,0,4,1,1,0.84,0.7879,0.49,0.0,20,148,168,Panas
3733,2011-06-09,Summer,2011,6,10,0,4,1,1,0.86,0.8182,0.5,0.2836,20,74,94,Panas
3734,2011-06-09,Summer,2011,6,11,0,4,1,1,0.9,0.8485,0.42,0.2239,36,82,118,Panas
3735,2011-06-09,Summer,2011,6,12,0,4,1,1,0.92,0.8485,0.35,0.19399999999999998,40,100,140,Panas
3736,2011-06-09,Summer,2011,6,13,0,4,1,1,0.9,0.8182,0.37,0.0896,18,118,136,Panas
3737,2011-06-09,Summer,2011,6,14,0,4,1,1,0.92,0.8788,0.4,0.19399999999999998,25,93,118,Panas
3738,2011-06-09,Summer,2011,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,18,86,104,Panas
3739,2011-06-09,Summer,2011,6,16,0,4,1,1,0.92,0.8333,0.33,0.1343,30,170,200,Panas
3740,2011-06-09,Summer,2011,6,17,0,4,1,1,0.9,0.8182,0.37,0.2537,54,355,409,Panas
3741,2011-06-09,Summer,2011,6,18,0,4,1,1,0.88,0.8029999999999999,0.39,0.2836,52,414,466,Panas
3742,2011-06-09,Summer,2011,6,19,0,4,1,2,0.84,0.7424,0.39,0.3284,55,271,326,Panas
3743,2011-06-09,Summer,2011,6,20,0,4,1,2,0.8,0.7273,0.43,0.19399999999999998,40,214,254,Panas
3744,2011-06-09,Summer,2011,6,21,0,4,1,3,0.76,0.6970000000000001,0.52,0.0,29,142,171,Panas
3745,2011-06-09,Summer,2011,6,22,0,4,1,2,0.74,0.6818,0.58,0.1642,22,131,153,Panas
3746,2011-06-09,Summer,2011,6,23,0,4,1,2,0.74,0.6970000000000001,0.57,0.1642,15,82,97,Panas
3747,2011-06-10,Summer,2011,6,0,0,5,1,3,0.7,0.6515,0.65,0.2239,8,61,69,Panas
3748,2011-06-10,Summer,2011,6,1,0,5,1,3,0.7,0.6515,0.65,0.2239,5,18,23,Panas
3749,2011-06-10,Summer,2011,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,6,7,13,Panas
3750,2011-06-10,Summer,2011,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,3,3,6,Panas
3751,2011-06-10,Summer,2011,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,0,4,4,Panas
3752,2011-06-10,Summer,2011,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,0,28,28,Panas
3753,2011-06-10,Summer,2011,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,10,94,104,Panas
3754,2011-06-10,Summer,2011,6,7,0,5,1,1,0.72,0.6818,0.66,0.1045,25,242,267,Panas
3755,2011-06-10,Summer,2011,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,29,423,452,Panas
3756,2011-06-10,Summer,2011,6,9,0,5,1,1,0.76,0.6970000000000001,0.55,0.0,37,176,213,Panas
3757,2011-06-10,Summer,2011,6,10,0,5,1,1,0.78,0.7121,0.52,0.0,23,88,111,Panas
3758,2011-06-10,Summer,2011,6,11,0,5,1,1,0.82,0.7576,0.46,0.0,46,107,153,Panas
3759,2011-06-10,Summer,2011,6,12,0,5,1,1,0.84,0.7576,0.44,0.1343,40,167,207,Panas
3760,2011-06-10,Summer,2011,6,13,0,5,1,1,0.84,0.7576,0.44,0.1045,40,149,189,Panas
3761,2011-06-10,Summer,2011,6,14,0,5,1,1,0.86,0.7727,0.39,0.0,44,121,165,Panas
3762,2011-06-10,Summer,2011,6,15,0,5,1,1,0.84,0.7576,0.44,0.1045,49,163,212,Panas
3763,2011-06-10,Summer,2011,6,16,0,5,1,1,0.82,0.7879,0.56,0.2985,46,239,285,Panas
3764,2011-06-10,Summer,2011,6,17,0,5,1,1,0.82,0.7727,0.52,0.2239,63,454,517,Panas
3765,2011-06-10,Summer,2011,6,18,0,5,1,1,0.8,0.7727,0.59,0.2239,96,367,463,Panas
3766,2011-06-10,Summer,2011,6,19,0,5,1,1,0.78,0.7424,0.59,0.19399999999999998,61,245,306,Panas
3767,2011-06-10,Summer,2011,6,20,0,5,1,1,0.76,0.7121,0.62,0.1045,53,197,250,Panas
3768,2011-06-10,Summer,2011,6,21,0,5,1,1,0.76,0.7273,0.66,0.1343,55,163,218,Panas
3769,2011-06-10,Summer,2011,6,22,0,5,1,1,0.72,0.6970000000000001,0.74,0.2537,40,145,185,Panas
3770,2011-06-10,Summer,2011,6,23,0,5,1,1,0.72,0.6970000000000001,0.74,0.1642,36,110,146,Panas
3771,2011-06-11,Summer,2011,6,0,0,6,0,1,0.7,0.6667,0.79,0.1343,28,89,117,Panas
3772,2011-06-11,Summer,2011,6,1,0,6,0,1,0.7,0.6667,0.79,0.0896,10,67,77,Panas
3773,2011-06-11,Summer,2011,6,2,0,6,0,1,0.7,0.6667,0.79,0.1045,10,50,60,Panas
3774,2011-06-11,Summer,2011,6,3,0,6,0,1,0.68,0.6364,0.83,0.0896,10,18,28,Panas
3775,2011-06-11,Summer,2011,6,4,0,6,0,1,0.68,0.6364,0.79,0.0896,4,9,13,Panas
3776,2011-06-11,Summer,2011,6,5,0,6,0,1,0.68,0.6364,0.74,0.1343,4,12,16,Panas
3777,2011-06-11,Summer,2011,6,6,0,6,0,1,0.7,0.6515,0.61,0.1343,9,31,40,Panas
3778,2011-06-11,Summer,2011,6,7,0,6,0,1,0.72,0.6667,0.58,0.19399999999999998,18,50,68,Panas
3779,2011-06-11,Summer,2011,6,8,0,6,0,1,0.74,0.6818,0.58,0.19399999999999998,32,111,143,Panas
3780,2011-06-11,Summer,2011,6,9,0,6,0,1,0.74,0.6818,0.62,0.1343,59,171,230,Panas
3781,2011-06-11,Summer,2011,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,91,173,264,Panas
3782,2011-06-11,Summer,2011,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,110,215,325,Panas
3783,2011-06-11,Summer,2011,6,12,0,6,0,1,0.8,0.7576,0.55,0.2239,112,235,347,Panas
3784,2011-06-11,Summer,2011,6,13,0,6,0,1,0.8,0.7576,0.55,0.19399999999999998,150,237,387,Panas
3785,2011-06-11,Summer,2011,6,14,0,6,0,1,0.82,0.7727,0.49,0.1045,148,232,380,Panas
3786,2011-06-11,Summer,2011,6,15,0,6,0,1,0.82,0.7727,0.49,0.1045,142,232,374,Panas
3787,2011-06-11,Summer,2011,6,16,0,6,0,2,0.8,0.7273,0.46,0.19399999999999998,169,225,394,Panas
3788,2011-06-11,Summer,2011,6,17,0,6,0,2,0.74,0.6818,0.58,0.1642,147,190,337,Panas
3789,2011-06-11,Summer,2011,6,18,0,6,0,2,0.72,0.6818,0.62,0.1343,131,155,286,Panas
3790,2011-06-11,Summer,2011,6,19,0,6,0,1,0.7,0.6515,0.65,0.19399999999999998,97,167,264,Panas
3791,2011-06-11,Summer,2011,6,20,0,6,0,1,0.68,0.6364,0.74,0.2537,95,180,275,Panas
3792,2011-06-11,Summer,2011,6,21,0,6,0,1,0.66,0.6212,0.74,0.2239,76,144,220,Panas
3793,2011-06-11,Summer,2011,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,53,137,190,Panas
3794,2011-06-11,Summer,2011,6,23,0,6,0,1,0.66,0.6212,0.74,0.1045,24,107,131,Panas
3795,2011-06-12,Summer,2011,6,0,0,0,0,1,0.66,0.6061,0.78,0.2239,19,100,119,Panas
3796,2011-06-12,Summer,2011,6,1,0,0,0,1,0.64,0.5758,0.83,0.1045,19,74,93,Panas
3797,2011-06-12,Summer,2011,6,2,0,0,0,1,0.64,0.5758,0.89,0.2537,9,57,66,Panas
3798,2011-06-12,Summer,2011,6,3,0,0,0,1,0.64,0.5758,0.89,0.2836,8,20,28,Panas
3799,2011-06-12,Summer,2011,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,8,6,14,Panas
3800,2011-06-12,Summer,2011,6,5,0,0,0,1,0.62,0.5606,0.88,0.2239,5,5,10,Panas
3801,2011-06-12,Summer,2011,6,6,0,0,0,1,0.62,0.5606,0.88,0.1045,5,9,14,Panas
3802,2011-06-12,Summer,2011,6,7,0,0,0,1,0.64,0.5909,0.78,0.1045,7,27,34,Panas
3803,2011-06-12,Summer,2011,6,8,0,0,0,1,0.7,0.6667,0.74,0.0,28,64,92,Panas
3804,2011-06-12,Summer,2011,6,9,0,0,0,1,0.72,0.6818,0.66,0.0,75,107,182,Panas
3805,2011-06-12,Summer,2011,6,10,0,0,0,1,0.76,0.7121,0.58,0.0896,120,191,311,Panas
3806,2011-06-12,Summer,2011,6,11,0,0,0,1,0.78,0.7273,0.55,0.1045,131,236,367,Panas
3807,2011-06-12,Summer,2011,6,12,0,0,0,1,0.82,0.7576,0.46,0.0,176,244,420,Panas
3808,2011-06-12,Summer,2011,6,13,0,0,0,1,0.78,0.7424,0.59,0.2836,109,264,373,Panas
3809,2011-06-12,Summer,2011,6,14,0,0,0,1,0.82,0.7879,0.56,0.2537,96,219,315,Panas
3810,2011-06-12,Summer,2011,6,15,0,0,0,1,0.8,0.7727,0.59,0.2985,142,218,360,Panas
3811,2011-06-12,Summer,2011,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,115,235,350,Panas
3812,2011-06-12,Summer,2011,6,17,0,0,0,3,0.68,0.6364,0.83,0.2836,94,158,252,Panas
3813,2011-06-12,Summer,2011,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,69,187,256,Panas
3814,2011-06-12,Summer,2011,6,19,0,0,0,1,0.7,0.6667,0.74,0.1045,67,156,223,Panas
3815,2011-06-12,Summer,2011,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,62,144,206,Panas
3816,2011-06-12,Summer,2011,6,21,0,0,0,1,0.66,0.6061,0.83,0.1045,39,101,140,Panas
3817,2011-06-12,Summer,2011,6,22,0,0,0,1,0.64,0.5758,0.83,0.1343,31,97,128,Panas
3818,2011-06-12,Summer,2011,6,23,0,0,0,1,0.64,0.5909,0.78,0.19399999999999998,33,74,107,Panas
3819,2011-06-13,Summer,2011,6,0,0,1,1,1,0.64,0.5909,0.78,0.1343,8,20,28,Panas
3820,2011-06-13,Summer,2011,6,1,0,1,1,1,0.64,0.6061,0.73,0.2239,6,10,16,Panas
3821,2011-06-13,Summer,2011,6,2,0,1,1,1,0.62,0.5909,0.73,0.2836,2,8,10,Panas
3822,2011-06-13,Summer,2011,6,3,0,1,1,1,0.6,0.6061,0.6,0.4925,1,6,7,Sejuk
3823,2011-06-13,Summer,2011,6,4,0,1,1,1,0.56,0.5303,0.64,0.2985,1,3,4,Sejuk
3824,2011-06-13,Summer,2011,6,5,0,1,1,1,0.54,0.5152,0.64,0.3881,2,27,29,Sejuk
3825,2011-06-13,Summer,2011,6,6,0,1,1,1,0.54,0.5152,0.64,0.4179,7,98,105,Sejuk
3826,2011-06-13,Summer,2011,6,7,0,1,1,1,0.56,0.5303,0.56,0.3582,26,302,328,Sejuk
3827,2011-06-13,Summer,2011,6,8,0,1,1,1,0.58,0.5455,0.49,0.4478,44,432,476,Sejuk
3828,2011-06-13,Summer,2011,6,9,0,1,1,1,0.62,0.6212,0.46,0.3582,35,189,224,Panas
3829,2011-06-13,Summer,2011,6,10,0,1,1,1,0.64,0.6212,0.41,0.3284,38,80,118,Panas
3830,2011-06-13,Summer,2011,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,53,106,159,Panas
3831,2011-06-13,Summer,2011,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,35,161,196,Panas
3832,2011-06-13,Summer,2011,6,13,0,1,1,1,0.7,0.6364,0.37,0.0,53,174,227,Panas
3833,2011-06-13,Summer,2011,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,55,145,200,Panas
3834,2011-06-13,Summer,2011,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,58,127,185,Panas
3835,2011-06-13,Summer,2011,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,64,262,326,Panas
3836,2011-06-13,Summer,2011,6,17,0,1,1,1,0.7,0.6364,0.39,0.3284,72,529,601,Panas
3837,2011-06-13,Summer,2011,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,76,510,586,Panas
3838,2011-06-13,Summer,2011,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,75,348,423,Panas
3839,2011-06-13,Summer,2011,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,78,253,331,Panas
